draw,flips,value_gain
1986,7,-0.021853568341680046
1987,6,0.013505517190073263
1988,6,0.002060009768412863
1989,6,-0.011331998252728034
1990,4,0.0070271919339669805
1991,7,0.006767093338926562
1992,3,0.011551152115180924
1993,5,0.003727973627838518
1994,4,0.022258419205491806
1995,6,-0.02221990875325131
1996,3,-0.007111272149473945
1997,3,0.011288238879075952
1998,3,5.577216984508573e-05
1999,5,-0.0076228953011678304
